2022-05-24T18:36:37.184883328Z I0524 18:36:37.184723       1 request.go:665] Waited for 1.025575754s due to client-side throttling, not priority and fairness, request: GET:https://api-int.odf-service.dif5.p1.openshiftapps.com:6443/apis/admissionregistration.k8s.io/v1?timeout=32s
2022-05-24T18:43:44.575302968Z I0524 18:43:44.575263       1 trusted_ca_bundle_controller.go:54] /cluster emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:43:44.577873940Z I0524 18:43:44.577822       1 trusted_ca_bundle_controller.go:156] cloud-config was not found: ConfigMap "cloud-conf" not found
2022-05-24T18:43:44.598405772Z I0524 18:43:44.598365       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:52:44.936336883Z I0524 18:52:44.936291       1 trusted_ca_bundle_controller.go:54] /cluster emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:52:44.938677990Z I0524 18:52:44.938653       1 trusted_ca_bundle_controller.go:156] cloud-config was not found: ConfigMap "cloud-conf" not found
2022-05-24T18:52:44.958074074Z I0524 18:52:44.958032       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.370860915Z I0524 18:58:47.370821       1 trusted_ca_bundle_controller.go:54] openshift-config/openshift-service-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.370930244Z I0524 18:58:47.370916       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.380852113Z I0524 18:58:47.380799       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/openshift-service-ca.crt is not a proxy trusted ca, skipping
2022-05-24T18:58:47.380852113Z I0524 18:58:47.380842       1 trusted_ca_bundle_controller.go:54] openshift-config/openshift-install-manifests emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.380943637Z I0524 18:58:47.380927       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.387733423Z E0524 18:58:47.387697       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="openshift-install-manifests" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.387771548Z I0524 18:58:47.387730       1 trusted_ca_bundle_controller.go:54] openshift-config/kube-root-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.387833208Z I0524 18:58:47.387818       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.396284871Z E0524 18:58:47.396253       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="kube-root-ca.crt" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.396308315Z I0524 18:58:47.396280       1 trusted_ca_bundle_controller.go:54] openshift-config/rosa-brand-logo emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.396361706Z I0524 18:58:47.396346       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.406991379Z I0524 18:58:47.406373       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/rosa-brand-logo is not a proxy trusted ca, skipping
2022-05-24T18:58:47.406991379Z I0524 18:58:47.406408       1 trusted_ca_bundle_controller.go:54] openshift-config/initial-kube-apiserver-server-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.406991379Z I0524 18:58:47.406459       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.413857377Z I0524 18:58:47.413823       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/initial-kube-apiserver-server-ca is not a proxy trusted ca, skipping
2022-05-24T18:58:47.413883978Z I0524 18:58:47.413855       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-kubeconfig-client-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.413932906Z I0524 18:58:47.413904       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.421748003Z E0524 18:58:47.421717       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="admin-kubeconfig-client-ca" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.421786869Z I0524 18:58:47.421745       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-metric-serving-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.421827363Z I0524 18:58:47.421815       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.432947932Z I0524 18:58:47.432891       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/etcd-metric-serving-ca is not a proxy trusted ca, skipping
2022-05-24T18:58:47.433024140Z I0524 18:58:47.433011       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-acks emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.433123578Z I0524 18:58:47.433099       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.444534725Z E0524 18:58:47.444506       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="admin-acks" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.444598398Z I0524 18:58:47.444582       1 trusted_ca_bundle_controller.go:54] openshift-config/openshift-install emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.444680271Z I0524 18:58:47.444668       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.456479190Z I0524 18:58:47.456447       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/openshift-install is not a proxy trusted ca, skipping
2022-05-24T18:58:47.456501210Z I0524 18:58:47.456482       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-ca-bundle emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.456561654Z I0524 18:58:47.456547       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.464808420Z E0524 18:58:47.464779       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="etcd-ca-bundle" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.464874023Z I0524 18:58:47.464857       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-serving-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.464964913Z I0524 18:58:47.464953       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.472831469Z I0524 18:58:47.472804       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/etcd-serving-ca is not a proxy trusted ca, skipping
2022-05-24T18:58:47.472905181Z I0524 18:58:47.472890       1 trusted_ca_bundle_controller.go:54] openshift-config/openshift-install-manifests emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.473024355Z I0524 18:58:47.472999       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.480248798Z E0524 18:58:47.480226       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="openshift-install-manifests" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.480268442Z I0524 18:58:47.480246       1 trusted_ca_bundle_controller.go:54] openshift-config/kube-root-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.480295500Z I0524 18:58:47.480289       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.488432046Z E0524 18:58:47.488409       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="kube-root-ca.crt" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.488451680Z I0524 18:58:47.488429       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-kubeconfig-client-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.488483050Z I0524 18:58:47.488471       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.496439589Z I0524 18:58:47.496413       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/admin-kubeconfig-client-ca is not a proxy trusted ca, skipping
2022-05-24T18:58:47.496504628Z I0524 18:58:47.496490       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-acks emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.496603448Z I0524 18:58:47.496577       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.502238052Z E0524 18:58:47.502214       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="admin-acks" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.502257838Z I0524 18:58:47.502234       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-ca-bundle emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.502297629Z I0524 18:58:47.502285       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.510521744Z E0524 18:58:47.510496       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="etcd-ca-bundle" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.510542894Z I0524 18:58:47.510520       1 trusted_ca_bundle_controller.go:54] openshift-config/openshift-install-manifests emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.510582222Z I0524 18:58:47.510570       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.519907292Z I0524 18:58:47.519877       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/openshift-install-manifests is not a proxy trusted ca, skipping
2022-05-24T18:58:47.519976529Z I0524 18:58:47.519964       1 trusted_ca_bundle_controller.go:54] openshift-config/kube-root-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.520083443Z I0524 18:58:47.520070       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.529724611Z E0524 18:58:47.529077       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="kube-root-ca.crt" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.529724611Z I0524 18:58:47.529117       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-acks emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.529724611Z I0524 18:58:47.529194       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.534419724Z E0524 18:58:47.534394       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="admin-acks" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.534445719Z I0524 18:58:47.534417       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-ca-bundle emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.534480634Z I0524 18:58:47.534465       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.545924139Z I0524 18:58:47.545877       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/etcd-ca-bundle is not a proxy trusted ca, skipping
2022-05-24T18:58:47.549848047Z I0524 18:58:47.549822       1 trusted_ca_bundle_controller.go:54] openshift-config/kube-root-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.549892565Z I0524 18:58:47.549880       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.557566099Z E0524 18:58:47.557539       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="kube-root-ca.crt" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T18:58:47.557591509Z I0524 18:58:47.557568       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-acks emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.557627130Z I0524 18:58:47.557613       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.566203452Z I0524 18:58:47.566151       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/admin-acks is not a proxy trusted ca, skipping
2022-05-24T18:58:47.598019545Z I0524 18:58:47.597986       1 trusted_ca_bundle_controller.go:54] openshift-config/kube-root-ca.crt emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T18:58:47.598087720Z I0524 18:58:47.598072       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T18:58:47.605548479Z I0524 18:58:47.605508       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/kube-root-ca.crt is not a proxy trusted ca, skipping
2022-05-24T19:00:02.873761264Z I0524 19:00:02.873717       1 cloud_config_sync_controller.go:37] /cluster emitted event, syncing cloud-conf ConfigMap
2022-05-24T19:00:02.873836487Z I0524 19:00:02.873823       1 cloud_config_sync_controller.go:229] Cloud Config Controller is available
2022-05-24T19:00:02.882580988Z I0524 19:00:02.882546       1 cloud_config_sync_controller.go:59] cloud-config sync is not needed, returning early
2022-05-24T19:00:31.874597723Z I0524 19:00:31.874557       1 trusted_ca_bundle_controller.go:54] openshift-cloud-controller-manager/ccm-trusted-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T19:00:31.876823714Z I0524 19:00:31.876793       1 trusted_ca_bundle_controller.go:156] cloud-config was not found: ConfigMap "cloud-conf" not found
2022-05-24T19:00:31.894395501Z I0524 19:00:31.894366       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T19:01:45.297260317Z I0524 19:01:45.297212       1 trusted_ca_bundle_controller.go:54] /cluster emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T19:01:45.300737963Z I0524 19:01:45.300699       1 trusted_ca_bundle_controller.go:156] cloud-config was not found: ConfigMap "cloud-conf" not found
2022-05-24T19:01:45.319884015Z I0524 19:01:45.319845       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T19:08:32.123306460Z I0524 19:08:32.123265       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-kubeconfig-client-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T19:08:32.123401540Z I0524 19:08:32.123384       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T19:08:32.133666439Z I0524 19:08:32.133622       1 trusted_ca_bundle_controller.go:81] changed config map openshift-config/admin-kubeconfig-client-ca is not a proxy trusted ca, skipping
2022-05-24T19:08:32.133859097Z I0524 19:08:32.133764       1 trusted_ca_bundle_controller.go:54] openshift-config/etcd-metric-serving-ca emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T19:08:32.133997597Z I0524 19:08:32.133981       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
2022-05-24T19:08:32.141647945Z E0524 19:08:32.141619       1 controller.go:317] CCCMOConfigSyncControllers/controller/configmap "msg"="Reconciler error" "error"="failed to set conditions for trusted CA bundle controller: Operation cannot be fulfilled on clusteroperators.config.openshift.io \"cloud-controller-manager\": the object has been modified; please apply your changes to the latest version and try again" "name"="etcd-metric-serving-ca" "namespace"="openshift-config" "reconciler group"="" "reconciler kind"="ConfigMap" 
2022-05-24T19:08:32.141670306Z I0524 19:08:32.141644       1 trusted_ca_bundle_controller.go:54] openshift-config/admin-acks emitted event, syncing ccm-trusted-ca ConfigMap
2022-05-24T19:08:32.141713807Z I0524 19:08:32.141702       1 trusted_ca_bundle_controller.go:316] Trusted CA Bundle Controller is available
